user id,test group,converted,total ads,most ads day,most ads hour
1165506,ad,True,40,Tuesday,19
1215512,ad,False,22,Sunday,2
1031023,ad,False,8,Monday,12
1047117,ad,False,5,Sunday,9
1046915,ad,False,7,Saturday,18
1088489,ad,True,95,Monday,14
1217610,ad,False,19,Sunday,17
1548563,ad,False,135,Wednesday,10
1178080,ad,False,112,Friday,15
1098918,ad,False,8,Saturday,11
1156995,ad,False,9,Monday,20
1368274,ad,False,3,Thursday,9
1397614,ad,False,5,Sunday,16
1399848,ad,False,5,Wednesday,9
1037798,ad,False,5,Thursday,15
1178847,ad,False,46,Friday,17
1600041,ad,False,51,Wednesday,11
1610804,ad,False,2,Wednesday,12
1020141,ad,False,67,Wednesday,22
1134084,ad,False,99,Sunday,23
1186156,ad,False,276,Monday,13
922664,psa,False,5,Friday,13
1355467,ad,False,1,Monday,17
1110001,ad,False,40,Sunday,11
1641038,ad,False,43,Saturday,14
1107830,ad,False,22,Thursday,14
1331572,ad,True,36,Tuesday,22
1478425,ad,False,1,Saturday,19
1310969,ad,False,68,Wednesday,11
1346071,ad,False,26,Wednesday,11
1538453,ad,False,10,Thursday,16
1366097,ad,False,14,Saturday,17
1654369,ad,False,7,Wednesday,12
1340887,ad,False,12,Wednesday,16
1150698,ad,False,27,Sunday,16
1279907,ad,False,6,Tuesday,12
1049793,ad,False,18,Saturday,14
1070379,ad,False,16,Monday,13
1413397,ad,False,3,Monday,20
1577151,ad,False,7,Sunday,13
1203031,ad,False,8,Monday,14
1141892,ad,False,36,Monday,8
1384593,ad,False,3,Saturday,10
1371547,ad,False,15,Sunday,18
1036376,ad,False,1,Thursday,12
1072525,ad,False,3,Monday,17
1102292,ad,False,12,Tuesday,17
1624068,ad,False,5,Thursday,17
1266252,ad,False,37,Friday,16
1597810,ad,False,10,Tuesday,21
1223853,ad,False,60,Tuesday,22
1157870,ad,False,24,Saturday,17
1035908,ad,False,83,Tuesday,10
1121297,ad,False,2,Wednesday,14
1217568,ad,False,7,Thursday,16
1501579,ad,False,18,Monday,9
1205363,ad,False,54,Monday,20
1001551,ad,False,17,Saturday,14
1273617,ad,False,10,Tuesday,17
1652290,ad,False,1,Monday,23
1134270,ad,False,36,Thursday,11
1645207,ad,False,1,Sunday,11
1138288,ad,False,5,Sunday,14
1543998,ad,False,32,Sunday,16
1108778,ad,False,25,Friday,11
1223378,ad,False,49,Thursday,14
1177301,ad,False,45,Sunday,18
1245473,ad,False,57,Monday,18
1528745,ad,False,37,Wednesday,9
1291346,ad,False,8,Wednesday,14
1099571,ad,False,1,Friday,11
1004746,ad,False,12,Thursday,23
1484995,ad,False,15,Monday,17
1130932,ad,False,3,Friday,8
918466,psa,False,35,Thursday,8
1461678,ad,False,7,Wednesday,15
1520836,ad,False,9,Tuesday,9
1503364,ad,False,7,Friday,15
1480029,ad,False,11,Friday,12
1495575,ad,False,1,Wednesday,23
1129708,ad,False,148,Friday,10
1547843,ad,False,7,Monday,3
1149474,ad,False,22,Friday,20
1424966,ad,False,20,Wednesday,10
1362991,ad,False,3,Sunday,10
1217528,ad,False,36,Tuesday,14
1086632,ad,False,55,Sunday,14
1538167,ad,False,1,Thursday,13
906687,psa,False,5,Thursday,11
1385765,ad,False,27,Friday,8
1116417,ad,False,66,Sunday,13
1079402,ad,False,5,Sunday,23
906582,psa,False,42,Saturday,8
1360761,ad,False,14,Tuesday,15
1423779,ad,False,40,Sunday,18
1115729,ad,False,3,Sunday,15
1179127,ad,False,1,Monday,17
1377132,ad,False,53,Thursday,12
1188040,ad,False,8,Monday,19
1289017,ad,False,9,Monday,16
1351695,ad,False,9,Tuesday,13
917354,psa,False,1,Saturday,14
1064621,ad,False,2,Wednesday,20
1133449,ad,False,114,Sunday,22
1423790,ad,False,90,Tuesday,8
1338065,ad,False,53,Wednesday,12
1369076,ad,False,13,Monday,10
1458442,ad,False,38,Monday,11
1085634,ad,True,72,Wednesday,11
1089388,ad,False,5,Friday,18
1396813,ad,False,5,Monday,8
1562756,ad,False,28,Sunday,11
1067163,ad,False,6,Monday,2
1280191,ad,False,52,Thursday,23
1191402,ad,False,1,Friday,21
1259119,ad,True,64,Tuesday,12
1463024,ad,False,14,Friday,19
1430470,ad,False,24,Sunday,22
1045664,ad,False,3,Sunday,19
1599595,ad,False,291,Saturday,19
1184578,ad,False,8,Saturday,19
1098035,ad,False,18,Tuesday,18
1303064,ad,False,25,Saturday,18
1142922,ad,False,43,Friday,7
1343428,ad,False,39,Tuesday,20
1387782,ad,False,9,Monday,8
1030759,ad,True,59,Sunday,23
1410453,ad,False,81,Saturday,17
1139225,ad,False,3,Friday,18
1177060,ad,False,9,Tuesday,3
1463928,ad,False,21,Wednesday,12
1109770,ad,False,1,Monday,16
1351501,ad,False,3,Monday,9
1064882,ad,False,5,Saturday,18
1630677,ad,False,9,Friday,14
1395915,ad,False,1,Sunday,15
1641820,ad,False,6,Friday,13
1075643,ad,False,16,Sunday,19
1336931,ad,False,25,Wednesday,9
1576482,ad,False,4,Tuesday,0
1109674,ad,False,4,Wednesday,15
1138895,ad,False,22,Saturday,8
1404925,ad,False,45,Sunday,15
1279765,ad,False,9,Friday,15
1241132,ad,False,1,Thursday,23
1045628,ad,False,1,Wednesday,18
1305897,ad,False,10,Tuesday,11
1613138,ad,False,10,Friday,15
1420078,ad,False,15,Monday,12
1267012,ad,False,21,Thursday,20
1369536,ad,False,22,Monday,14
1124828,ad,False,29,Tuesday,16
1558508,ad,False,5,Thursday,20
1492297,ad,False,1,Wednesday,20
1288256,ad,False,11,Saturday,18
1318995,ad,False,1,Monday,19
1609130,ad,False,1,Friday,0
1397521,ad,False,12,Thursday,16
1296910,ad,False,3,Monday,13
1609846,ad,False,2,Tuesday,8
1104739,ad,False,3,Wednesday,12
1585768,ad,False,12,Wednesday,11
1314486,ad,False,5,Sunday,20
1303764,ad,False,15,Saturday,18
1120632,ad,False,23,Monday,13
1082392,ad,False,16,Monday,18
1108876,ad,False,169,Tuesday,10
1194837,ad,False,2,Friday,9
1576575,ad,False,5,Monday,13
1303688,ad,False,2,Saturday,7
1347575,ad,False,19,Friday,14
1088973,ad,False,1,Tuesday,15
1593982,ad,False,2,Wednesday,11
1063142,ad,False,298,Friday,18
1334057,ad,False,26,Sunday,14
1183408,ad,False,12,Tuesday,20
1382382,ad,True,80,Tuesday,13
1018580,ad,False,28,Friday,23
1469254,ad,False,17,Saturday,19
1216823,ad,False,3,Wednesday,11
1022990,ad,False,10,Tuesday,19
1006624,ad,False,3,Thursday,21
1330474,ad,False,18,Thursday,11
1512121,ad,False,14,Wednesday,12
1563739,ad,False,5,Monday,19
1644330,ad,False,39,Saturday,23
1053066,ad,False,1,Friday,16
1111544,ad,False,31,Tuesday,16
1182146,ad,False,15,Friday,12
1436368,ad,False,5,Saturday,18
1461035,ad,False,33,Friday,22
1530249,ad,False,1,Monday,11
1230548,ad,False,127,Sunday,20
1397551,ad,False,4,Wednesday,10
1315689,ad,False,17,Friday,11
1333580,ad,False,33,Friday,10
1136695,ad,False,7,Saturday,15
910835,psa,False,5,Thursday,10
1618085,ad,False,1,Thursday,21
1082624,ad,False,38,Wednesday,15
1050790,ad,False,14,Wednesday,23
1606518,ad,False,15,Friday,9
1216704,ad,False,14,Friday,21
1472296,ad,False,15,Saturday,9
1361848,ad,False,37,Tuesday,20
1580829,ad,False,18,Monday,17
1134099,ad,False,1,Thursday,9
1640356,ad,False,15,Monday,23
1285707,ad,False,1,Wednesday,14
1470762,ad,False,5,Friday,14
1414575,ad,False,18,Wednesday,10
1316305,ad,False,19,Friday,16
1352188,ad,False,3,Saturday,10
1257484,ad,False,4,Thursday,1
1062469,ad,False,2,Monday,11
1510388,ad,False,1,Thursday,22
1576396,ad,False,24,Tuesday,17
1419391,ad,False,28,Wednesday,15
1239098,ad,False,15,Friday,10
1103593,ad,False,10,Wednesday,9
1388703,ad,False,4,Friday,17
1607225,ad,False,11,Friday,19
1050448,ad,False,16,Sunday,13
1386805,ad,False,1,Monday,11
910684,psa,False,22,Saturday,6
1557540,ad,False,5,Wednesday,17
1477110,ad,False,38,Sunday,15
922006,psa,False,75,Saturday,18
1619840,ad,False,8,Thursday,12
1442313,ad,False,47,Saturday,15
1010629,ad,False,28,Sunday,9
1577736,ad,False,1,Monday,16
1382614,ad,False,34,Friday,22
1262184,ad,True,154,Thursday,15
1421856,ad,False,1,Monday,14
1562201,ad,False,44,Sunday,18
1583363,ad,False,26,Friday,9
1596333,ad,False,3,Saturday,8
1632408,ad,False,4,Thursday,14
1437763,ad,False,2,Wednesday,16
1096351,ad,False,35,Friday,21
1340405,ad,False,15,Monday,14
1222612,ad,False,7,Wednesday,10
1431800,ad,False,5,Thursday,19
1462600,ad,False,14,Friday,17
1349434,ad,False,8,Friday,22
1360214,ad,False,1,Friday,14
1211537,ad,False,22,Friday,12
1486306,ad,False,48,Friday,7
1330981,ad,False,2,Friday,16
1015411,ad,False,19,Monday,23
1569960,ad,False,8,Monday,22
1447937,ad,False,51,Saturday,19
1317989,ad,False,2,Tuesday,20
1286650,ad,False,22,Wednesday,17
1653399,ad,False,1,Thursday,9
1109813,ad,False,2,Monday,9
1388525,ad,False,10,Friday,19
1291199,ad,False,6,Saturday,16
1550325,ad,False,4,Tuesday,11
1514374,ad,False,13,Tuesday,13
1535220,ad,False,5,Friday,13
1128801,ad,False,25,Friday,22
1080291,ad,False,15,Thursday,13
1049331,ad,True,15,Tuesday,15
1245412,ad,False,5,Wednesday,21
1023279,ad,False,1,Wednesday,13
1374894,ad,False,38,Tuesday,12
1105353,ad,False,14,Saturday,19
1093593,ad,False,3,Sunday,9
1372863,ad,False,14,Thursday,23
1390515,ad,False,3,Tuesday,13
1172710,ad,False,33,Thursday,17
1127858,ad,False,10,Tuesday,21
1433475,ad,False,42,Monday,10
1413112,ad,False,1,Sunday,8
1311998,ad,False,3,Tuesday,2
1340076,ad,False,70,Tuesday,17
1077046,ad,False,1,Tuesday,10
1375749,ad,False,178,Wednesday,21
1195052,ad,False,32,Monday,13
1094304,ad,False,5,Thursday,18
908914,psa,False,88,Friday,14
1307381,ad,False,2,Tuesday,16
1591621,ad,False,51,Saturday,13
1523590,ad,False,2,Wednesday,9
1160666,ad,False,17,Sunday,17
1294991,ad,False,6,Sunday,17
1223800,ad,False,84,Monday,13
914995,psa,False,1,Thursday,13
1505029,ad,False,7,Tuesday,11
1251600,ad,False,8,Tuesday,15
1283639,ad,False,37,Saturday,12
1278069,ad,False,20,Friday,23
1591970,ad,False,46,Tuesday,9
1112391,ad,False,5,Wednesday,17
1378840,ad,False,7,Friday,22
900022,psa,False,12,Saturday,16
1059163,ad,False,2,Thursday,18
1398197,ad,False,12,Monday,12
1271691,ad,False,1,Thursday,22
1073089,ad,False,6,Wednesday,11
1450579,ad,False,92,Saturday,12
1517209,ad,False,5,Tuesday,7
1391250,ad,False,56,Tuesday,13
1089943,ad,True,115,Monday,8
1506401,ad,False,427,Friday,12
1224005,ad,False,33,Saturday,13
1503492,ad,False,27,Friday,16
1055164,ad,False,4,Wednesday,10
1296058,ad,False,46,Friday,14
1418724,ad,False,3,Friday,20
1001899,ad,False,1,Tuesday,16
1431253,ad,False,33,Saturday,13
1066286,ad,False,5,Monday,13
1384490,ad,False,86,Friday,15
1410962,ad,False,10,Monday,8
1363040,ad,False,1,Thursday,3
1532233,ad,False,6,Sunday,9
916838,psa,False,16,Sunday,17
1079122,ad,False,7,Monday,18
1453682,ad,False,18,Saturday,15
1119001,ad,False,8,Wednesday,18
1425780,ad,True,245,Thursday,21
911218,psa,False,23,Friday,12
1150326,ad,False,53,Friday,22
1149875,ad,False,27,Saturday,12
1110403,ad,True,114,Friday,18
1580591,ad,False,6,Sunday,21
1292813,ad,False,17,Monday,22
1650913,ad,False,102,Friday,15
1186591,ad,False,9,Wednesday,21
1544900,ad,True,29,Tuesday,22
1566215,ad,False,68,Monday,8
1621207,ad,False,74,Tuesday,20
914825,psa,True,43,Monday,15
1321461,ad,False,40,Tuesday,14
1138604,ad,False,22,Sunday,14
1507487,ad,False,3,Tuesday,17
1130374,ad,False,17,Monday,10
1408487,ad,False,6,Friday,10
1366194,ad,False,22,Saturday,15
1236466,ad,False,1,Sunday,13
1252121,ad,False,111,Monday,15
1007476,ad,False,6,Saturday,14
1301559,ad,False,19,Tuesday,17
1505904,ad,False,19,Thursday,16
1115476,ad,False,6,Tuesday,21
911905,psa,False,3,Friday,15
1352791,ad,False,19,Sunday,20
1389991,ad,False,5,Saturday,18
1516846,ad,False,1,Friday,20
1589958,ad,False,8,Friday,12
1003513,ad,False,24,Wednesday,15
1623796,ad,False,3,Tuesday,17
910217,psa,False,1,Thursday,10
1067716,ad,True,94,Monday,14
1616184,ad,False,4,Tuesday,11
1100338,ad,False,1,Tuesday,17
1093006,ad,False,25,Saturday,21
1313405,ad,False,1,Thursday,22
1085535,ad,False,8,Wednesday,23
1386290,ad,False,18,Tuesday,11
1141146,ad,False,148,Sunday,14
1295483,ad,False,2,Monday,10
1527498,ad,False,28,Tuesday,9
1442948,ad,False,1,Monday,23
1238151,ad,False,11,Wednesday,20
1569227,ad,False,1,Sunday,17
1188378,ad,False,15,Friday,22
1472451,ad,False,3,Friday,19
1284568,ad,False,30,Saturday,13
1191471,ad,False,16,Monday,15
1452505,ad,False,8,Sunday,9
1309611,ad,False,6,Thursday,21
1540630,ad,False,2,Friday,11
1507896,ad,False,42,Monday,21
1297388,ad,False,1,Monday,21
1000494,ad,False,8,Saturday,11
1371763,ad,True,99,Saturday,19
1413228,ad,False,4,Sunday,19
1648302,ad,False,21,Monday,11
1413124,ad,False,1,Sunday,11
1553177,ad,False,51,Sunday,16
1591311,ad,False,58,Saturday,11
1249718,ad,False,16,Friday,13
1610731,ad,False,5,Saturday,13
1434629,ad,False,4,Thursday,15
1175997,ad,False,3,Friday,22
1384450,ad,False,15,Friday,12
1606560,ad,True,39,Tuesday,10
1313161,ad,False,8,Wednesday,12
1298871,ad,False,17,Sunday,16
1583175,ad,False,25,Thursday,15
1529961,ad,False,6,Wednesday,20
1117155,ad,False,8,Monday,13
1242051,ad,False,4,Saturday,15
1417065,ad,False,19,Friday,9
1452919,ad,False,14,Friday,23
1476233,ad,False,1,Sunday,10
1340860,ad,False,4,Saturday,10
1631696,ad,False,9,Wednesday,16
1562524,ad,False,8,Sunday,1
1200614,ad,False,447,Thursday,15
1265175,ad,False,5,Monday,11
1125374,ad,False,3,Saturday,11
1451145,ad,False,8,Monday,22
1372830,ad,False,6,Thursday,14
1211594,ad,False,36,Saturday,16
1202332,ad,False,7,Friday,22
1354531,ad,False,39,Sunday,11
1156833,ad,False,26,Sunday,9
1290900,ad,False,13,Saturday,14
1608025,ad,False,14,Wednesday,14
1120271,ad,False,7,Friday,13
1358625,ad,False,6,Sunday,14
1093428,ad,False,1,Monday,10
1101041,ad,False,102,Thursday,23
1031594,ad,False,8,Tuesday,13
1041058,ad,False,16,Tuesday,21
1362202,ad,False,2,Tuesday,15
1470166,ad,False,4,Thursday,23
1331133,ad,False,3,Friday,13
1233378,ad,False,8,Wednesday,15
1297481,ad,False,1,Friday,14
1470774,ad,False,3,Tuesday,14
1366478,ad,False,24,Sunday,21
1435503,ad,False,21,Sunday,13
1371619,ad,False,23,Tuesday,14
1406345,ad,False,1,Saturday,13
1544191,ad,False,36,Friday,9
1371687,ad,False,16,Sunday,9
1593498,ad,False,21,Wednesday,9
1012588,ad,False,18,Tuesday,9
1517958,ad,False,92,Friday,16
1424091,ad,False,165,Wednesday,10
1474894,ad,False,21,Tuesday,13
1116024,ad,False,2,Sunday,10
1208962,ad,False,24,Tuesday,13
1475996,ad,False,3,Monday,8
1314291,ad,False,7,Sunday,18
1548023,ad,False,301,Wednesday,13
1225818,ad,False,25,Thursday,12
1033515,ad,False,6,Wednesday,12
1323709,ad,False,44,Saturday,9
918954,psa,False,5,Monday,9
904054,psa,False,38,Sunday,20
1530566,ad,False,15,Wednesday,15
1099480,ad,False,13,Monday,12
913602,psa,False,13,Friday,7
1185455,ad,False,5,Saturday,17
1653227,ad,False,21,Sunday,18
1443361,ad,False,70,Thursday,0
1101140,ad,False,6,Saturday,10
906983,psa,False,5,Tuesday,11
1252411,ad,False,56,Monday,10
1384659,ad,False,5,Thursday,14
1644428,ad,False,16,Wednesday,13
1032367,ad,False,20,Tuesday,2
1513123,ad,False,193,Monday,16
1473321,ad,False,2,Saturday,18
1324140,ad,False,19,Thursday,7
907829,psa,False,30,Saturday,11
1240241,ad,False,7,Friday,9
1372741,ad,False,3,Monday,10
911260,psa,False,13,Thursday,19
1469737,ad,False,12,Sunday,12
1151020,ad,False,12,Thursday,15
1432642,ad,False,30,Friday,21
1297821,ad,False,4,Friday,11
1580305,ad,False,4,Wednesday,8
1317905,ad,False,1,Monday,18
1369112,ad,False,2,Thursday,18
1324926,ad,False,13,Wednesday,16
1095563,ad,False,30,Friday,17
1540482,ad,False,2,Monday,12
1125158,ad,False,26,Monday,17
1092050,ad,True,69,Sunday,22
1167175,ad,False,36,Monday,15
1092564,ad,False,1,Sunday,8
1462762,ad,False,4,Tuesday,21
1571624,ad,False,5,Thursday,15
1533144,ad,False,16,Sunday,21
1374946,ad,False,21,Monday,9
1399378,ad,False,38,Tuesday,9
1082111,ad,False,9,Monday,10
1131520,ad,False,38,Friday,16
1126956,ad,False,1,Sunday,20
1006888,ad,False,2,Monday,16
1142423,ad,False,3,Thursday,20
902161,psa,False,5,Monday,12
1338769,ad,False,13,Friday,20
1495281,ad,False,7,Sunday,19
1171711,ad,False,34,Saturday,17
906617,psa,False,7,Thursday,16
1371705,ad,False,6,Monday,14
1278816,ad,False,34,Tuesday,23
1066970,ad,False,115,Monday,19
1051479,ad,False,81,Saturday,9
1232616,ad,False,43,Saturday,12
1410165,ad,False,55,Friday,17
1010892,ad,False,34,Thursday,19
1126002,ad,False,4,Monday,15
1198817,ad,False,18,Thursday,22
1013982,ad,False,1,Wednesday,16
1049239,ad,False,18,Wednesday,14
1100403,ad,False,18,Saturday,17
1027826,ad,False,388,Sunday,12
1197262,ad,True,54,Wednesday,18
1540475,ad,False,1,Friday,13
1352196,ad,False,18,Wednesday,13
1550879,ad,False,9,Tuesday,20
1012544,ad,False,6,Tuesday,16
1319335,ad,False,3,Friday,8
1392969,ad,False,31,Sunday,12
1162784,ad,False,9,Saturday,12
1561069,ad,False,12,Saturday,15
1471990,ad,False,21,Friday,16
1104929,ad,False,66,Friday,23
1177599,ad,False,7,Monday,13
1485972,ad,False,32,Saturday,16
1064446,ad,False,22,Sunday,21
1133399,ad,False,18,Friday,23
1569406,ad,False,3,Tuesday,20
1633507,ad,False,66,Friday,19
1297682,ad,False,1,Friday,23
1152331,ad,False,1,Tuesday,23
905491,psa,False,65,Thursday,18
1246526,ad,True,87,Tuesday,13
1090393,ad,False,4,Sunday,12
1261067,ad,False,68,Tuesday,22
911996,psa,False,18,Monday,19
1242370,ad,False,10,Saturday,15
1336846,ad,False,27,Monday,19
1091477,ad,False,35,Monday,2
1243838,ad,False,11,Sunday,18
1215018,ad,False,34,Saturday,10
1550147,ad,False,1,Saturday,18
1483768,ad,False,15,Friday,15
1548199,ad,False,11,Tuesday,6
1602525,ad,False,1,Thursday,12
1540419,ad,False,8,Sunday,22
1051841,ad,False,42,Wednesday,12
1314654,ad,False,16,Friday,10
1348414,ad,False,221,Wednesday,10
1511601,ad,False,25,Monday,12
1425254,ad,False,1,Sunday,22
1254671,ad,False,9,Sunday,16
1576429,ad,False,14,Thursday,8
1501404,ad,False,12,Thursday,17
1361442,ad,False,3,Saturday,17
1275471,ad,False,33,Friday,21
1353613,ad,False,45,Friday,15
1402466,ad,False,7,Monday,11
1002227,ad,False,6,Thursday,14
1594409,ad,False,1,Sunday,11
1618462,ad,False,16,Friday,20
1184173,ad,False,34,Saturday,10
1014238,ad,False,10,Monday,19
1177888,ad,False,3,Thursday,16
1269738,ad,False,10,Saturday,13
900397,psa,False,6,Saturday,13
1016127,ad,False,12,Tuesday,0
1602873,ad,False,7,Thursday,14
1167667,ad,False,1,Saturday,13
1602701,ad,False,8,Tuesday,21
1420896,ad,False,1,Sunday,12
1114639,ad,False,7,Saturday,21
1062183,ad,False,5,Tuesday,16
1450710,ad,False,11,Saturday,20
1522067,ad,False,37,Tuesday,17
1116742,ad,False,2,Sunday,22
1319679,ad,False,1,Sunday,14
1297764,ad,False,2,Tuesday,14
1113056,ad,False,6,Wednesday,12
1040600,ad,False,17,Saturday,17
1036371,ad,False,26,Thursday,19
1465218,ad,False,1,Tuesday,13
1080744,ad,False,1,Friday,18
1329862,ad,True,98,Sunday,14
1293350,ad,False,4,Tuesday,16
1373220,ad,True,6,Saturday,9
1521858,ad,False,17,Friday,15
1394641,ad,False,4,Saturday,19
1057769,ad,True,3,Monday,20
1627539,ad,False,1,Tuesday,13
1589295,ad,False,3,Thursday,11
1600292,ad,False,29,Saturday,14
1541888,ad,False,114,Wednesday,15
1602266,ad,False,1,Friday,10
1066723,ad,False,22,Monday,14
1046011,ad,False,20,Saturday,9
1324187,ad,False,46,Friday,15
1200548,ad,False,7,Tuesday,15
1272897,ad,False,2,Friday,13
1276511,ad,False,10,Tuesday,9
1155992,ad,False,3,Wednesday,8
1341604,ad,False,7,Monday,12
1493786,ad,False,22,Wednesday,19
1244078,ad,True,9,Monday,6
1405787,ad,False,1,Wednesday,10
904347,psa,False,9,Wednesday,10
1280702,ad,False,12,Sunday,15
1266182,ad,False,4,Sunday,11
1313666,ad,False,12,Monday,13
1505792,ad,False,44,Thursday,12
1607401,ad,False,9,Tuesday,13
1077685,ad,False,15,Friday,17
1102054,ad,False,9,Monday,22
1148579,ad,False,5,Monday,9
1025018,ad,False,10,Monday,17
1478336,ad,False,24,Friday,9
1418224,ad,False,72,Tuesday,15
1049605,ad,False,11,Friday,15
1378345,ad,False,12,Sunday,18
1411203,ad,False,3,Monday,20
1427263,ad,False,2,Wednesday,10
914150,psa,False,38,Saturday,14
1352601,ad,False,6,Wednesday,13
1283218,ad,False,21,Tuesday,20
1301882,ad,False,47,Wednesday,13
1546776,ad,False,1,Monday,13
1298755,ad,False,3,Monday,21
1225272,ad,True,33,Wednesday,18
1004756,ad,False,3,Wednesday,9
916915,psa,False,14,Tuesday,10
1584297,ad,True,10,Wednesday,11
1332997,ad,False,3,Sunday,12
1552120,ad,False,7,Tuesday,19
1644178,ad,False,9,Friday,13
1620483,ad,False,1,Monday,15
1579421,ad,False,11,Wednesday,14
1233910,ad,True,8,Monday,17
1293649,ad,False,18,Monday,17
1529670,ad,False,1,Wednesday,19
1374599,ad,False,3,Thursday,8
1154796,ad,False,33,Wednesday,16
1425257,ad,False,4,Sunday,16
1011497,ad,False,3,Thursday,18
1225406,ad,False,14,Saturday,22
1245340,ad,False,2,Sunday,22
1115119,ad,False,3,Tuesday,9
1078801,ad,False,129,Wednesday,12
1363682,ad,False,17,Saturday,14
1155287,ad,False,5,Friday,17
1238741,ad,False,1,Sunday,21
1277007,ad,False,12,Friday,20
1209272,ad,False,23,Friday,13
1195879,ad,False,23,Friday,20
1364621,ad,False,1,Saturday,13
1280145,ad,False,18,Sunday,16
1293169,ad,False,136,Monday,18
1330443,ad,False,3,Monday,14
1271210,ad,False,1,Monday,15
1369185,ad,False,8,Tuesday,8
1410811,ad,False,8,Tuesday,12
1336947,ad,False,4,Thursday,18
1549938,ad,False,12,Monday,13
1354350,ad,False,5,Monday,16
1020915,ad,False,14,Saturday,22
1375578,ad,False,14,Thursday,12
1532106,ad,False,1,Monday,22
1256678,ad,False,50,Friday,21
1333292,ad,False,15,Sunday,20
1572058,ad,False,37,Wednesday,14
1450605,ad,False,18,Thursday,22
1279424,ad,False,33,Friday,12
1067048,ad,False,66,Sunday,20
1378910,ad,False,8,Monday,13
1621611,ad,False,33,Friday,10
1226903,ad,False,6,Tuesday,23
1427635,ad,False,17,Tuesday,11
1609658,ad,False,3,Monday,18
1418847,ad,False,78,Tuesday,10
1145867,ad,False,1,Saturday,14
1641471,ad,False,43,Tuesday,19
1280425,ad,False,3,Monday,10
1346453,ad,False,8,Saturday,14
1306683,ad,False,323,Friday,20
1439871,ad,False,8,Friday,15
1308107,ad,False,8,Sunday,13
1179917,ad,False,116,Sunday,15
1343173,ad,False,1,Monday,18
1287099,ad,False,26,Sunday,14
1010932,ad,False,7,Monday,17
1318775,ad,False,4,Friday,17
1518836,ad,False,6,Monday,12
1580302,ad,False,7,Monday,16
1535797,ad,False,4,Tuesday,13
1095043,ad,False,47,Thursday,19
1332295,ad,False,3,Monday,10
1125545,ad,False,35,Saturday,20
1601874,ad,False,4,Tuesday,21
1215418,ad,False,4,Tuesday,17
1454693,ad,False,14,Sunday,17
1081038,ad,False,1,Friday,20
1129330,ad,False,4,Friday,17
1558365,ad,False,52,Wednesday,21
1568243,ad,False,7,Wednesday,17
1077924,ad,False,7,Sunday,21
1535809,ad,False,22,Tuesday,10
1227190,ad,False,14,Tuesday,20
1371078,ad,False,228,Friday,12
1005035,ad,False,32,Tuesday,15
1393820,ad,False,28,Tuesday,11
1629082,ad,False,101,Wednesday,7
1407767,ad,False,14,Thursday,13
919185,psa,False,35,Friday,11
1295362,ad,False,6,Monday,14
1527198,ad,False,8,Sunday,23
1034913,ad,False,20,Thursday,11
1069047,ad,False,41,Monday,7
1094721,ad,False,187,Thursday,18
1398064,ad,False,16,Saturday,17
1443709,ad,False,25,Thursday,9
1083457,ad,False,4,Friday,13
1006935,ad,False,114,Sunday,15
1148657,ad,False,107,Saturday,17
1371345,ad,False,60,Friday,12
1302203,ad,False,41,Monday,11
1164484,ad,False,27,Sunday,10
1370700,ad,False,2,Wednesday,17
1204554,ad,False,7,Sunday,16
1519379,ad,False,52,Sunday,14
1244756,ad,False,50,Friday,12
1250248,ad,False,2,Wednesday,20
1136881,ad,False,19,Saturday,10
1109572,ad,False,6,Friday,15
1363433,ad,False,54,Sunday,15
1106085,ad,False,153,Wednesday,1
1155182,ad,False,38,Saturday,11
1226048,ad,False,38,Wednesday,17
1635196,ad,False,38,Tuesday,11
919626,psa,False,18,Friday,22
1589374,ad,False,14,Sunday,11
910024,psa,False,17,Saturday,10
1526095,ad,False,18,Wednesday,19
1375248,ad,False,29,Thursday,11
1011446,ad,False,21,Sunday,12
1433668,ad,False,43,Wednesday,23
1459955,ad,False,131,Sunday,20
1287962,ad,False,33,Friday,14
1042908,ad,False,1,Sunday,10
1200675,ad,False,16,Thursday,16
1191093,ad,False,3,Tuesday,19
1308027,ad,False,3,Monday,16
1243275,ad,False,6,Friday,13
1091861,ad,False,89,Saturday,20
1266822,ad,False,2,Wednesday,9
1546376,ad,False,4,Wednesday,13
1381826,ad,False,6,Tuesday,16
1407110,ad,False,175,Sunday,13
1556928,ad,True,165,Sunday,11
1428929,ad,False,5,Wednesday,11
1358528,ad,False,2,Tuesday,22
923213,psa,False,7,Thursday,12
1136374,ad,False,15,Sunday,20
1131785,ad,False,1,Monday,23
1326814,ad,False,19,Wednesday,9
1159107,ad,False,6,Monday,15
1454337,ad,False,1,Monday,16
1137512,ad,False,16,Thursday,13
1297308,ad,True,84,Saturday,17
1149078,ad,False,2,Tuesday,18
1524762,ad,False,53,Monday,20
1358743,ad,False,18,Wednesday,11
1062893,ad,False,6,Monday,18
1281194,ad,False,10,Tuesday,10
1469473,ad,False,91,Friday,2
1199410,ad,False,25,Friday,21
1024638,ad,False,1,Tuesday,20
1224128,ad,False,18,Sunday,20
1622643,ad,False,149,Thursday,12
1211617,ad,False,7,Friday,11
1413992,ad,False,65,Friday,16
920481,psa,False,10,Thursday,15
1239582,ad,False,2,Sunday,13
1615370,ad,False,44,Wednesday,13
913757,psa,False,13,Friday,22
1367810,ad,False,10,Monday,10
1223264,ad,True,63,Sunday,14
